id,customer_id,bank,type,valid_month,valid_year,expiry_month,expiry_year,card_no,card_limit
1734,1734,"Citibank","VISA",6,2001,5,2022,"2678-1594-8577-1868",336344
1735,1735,"Bank of America","VISA",7,2002,7,2020,"4823-7221-6961-3174",940712
1736,1736,"JPMorgan Chase","VISA",4,2002,7,2019,"5119-2918-2470-4309",73610
1737,1737,"Wells Fargo","VISA",5,2003,4,2019,"5214-8026-5180-8335",379968
1738,1738,"JPMorgan Chase","VISA",10,2001,9,2019,"5214-8769-5276-1890",815190
1739,1739,"Citibank","VISA",1,2002,7,2018,"4725-3056-5584-3598",859284
1740,1740,"US Bancorp","VISA",5,2000,7,2018,"4329-7349-3480-2139",15480
1741,1741,"Morgan Stanley","MASTER",2,2003,3,2020,"3768-9369-3750-8517",534707
1742,1742,"JPMorgan Chase","MASTER",5,2002,4,2022,"4823-9725-2811-8127",662120
1743,1743,"JPMorgan Chase","VISA",6,2003,4,2022,"4329-4923-2963-6126",438663
1744,1744,"JPMorgan Chase","VISA",9,2004,6,2019,"5119-9389-1692-8824",127278
1745,1745,"Bank of America","AMEX",3,2001,8,2021,"4725-6783-3963-2319",745352
1746,1746,"Citibank","AMEX",3,2003,3,2021,"2678-6022-8804-9723",255671
1747,1747,"Bank of America","VISA",2,2002,1,2019,"4725-2737-5630-7814",592955
1748,1748,"Citibank","MASTER",2,2002,1,2019,"5119-8020-7157-6566",770350
1749,1749,"JPMorgan Chase","AMEX",1,2003,7,2018,"4725-1604-7638-6998",182421
1750,1750,"Wells Fargo","MASTER",4,2003,11,2019,"4725-9469-4499-7316",245549
1751,1751,"Bank of America","VISA",5,2004,6,2019,"5214-4805-1297-8124",510302
1752,1752,"Goldman Sachs","VISA",4,2000,10,2020,"5873-4994-1089-7183",152430
1753,1753,"US Bancorp","VISA",9,2003,9,2019,"5119-3312-6232-4210",594442
1754,1754,"US Bancorp","VISA",3,2003,10,2022,"5214-4208-3167-9842",877966
1755,1755,"Wells Fargo","VISA",11,2001,2,2018,"4823-4359-9092-1854",542052
1756,1756,"JPMorgan Chase","VISA",10,2004,2,2022,"2678-6254-5906-6375",803339
1757,1757,"Citibank","AMEX",10,2002,7,2018,"5873-2121-4111-5716",991705
1758,1758,"Citibank","VISA",6,2004,7,2022,"4725-1590-8699-1364",622420
1759,1759,"Bank of America","AMEX",5,2003,6,2019,"3768-7863-3165-9403",523247
1760,1760,"Wells Fargo","VISA",2,2001,6,2019,"4725-4464-3723-8527",571126
1761,1761,"Citibank","VISA",10,2002,11,2018,"4725-6001-7906-8650",322508
1762,1762,"Goldman Sachs","VISA",10,2000,6,2022,"4329-6973-2589-2138",255778
1763,1763,"JPMorgan Chase","VISA",5,2003,5,2019,"4725-5669-2262-6940",92360
1764,1764,"Bank of America","VISA",6,2004,11,2019,"4725-8451-9568-1307",786887
1765,1765,"JPMorgan Chase","MASTER",4,2001,8,2020,"5214-1900-5128-4944",391692
1766,1766,"Citibank","AMEX",9,2001,5,2019,"5873-3293-9151-5339",210503
1767,1767,"Bank of America","VISA",10,2000,5,2021,"2678-2260-6067-5881",988741
1768,1768,"Bank of America","MASTER",2,2004,11,2021,"2678-4024-1656-6046",931280
1769,1769,"Bank of America","VISA",6,2000,2,2022,"5214-6164-6299-3075",226754
1770,1770,"JPMorgan Chase","VISA",11,2000,6,2021,"4725-7796-7380-4349",765851
1771,1771,"Citibank","VISA",7,2003,6,2021,"5873-5219-3015-2448",563276
1772,1772,"Bank of America","VISA",6,2000,2,2022,"5214-5161-5297-1609",665540
1773,1773,"JPMorgan Chase","MASTER",8,2003,8,2020,"5214-3244-3933-8573",25964
1774,1774,"Bank of America","MASTER",4,2003,11,2022,"5873-1343-6514-6282",348476
1775,1775,"US Bancorp","VISA",4,2002,4,2022,"4823-5637-3391-5209",94824
1776,1776,"Goldman Sachs","VISA",6,2001,9,2022,"3768-7447-5844-7685",704238
1777,1777,"Bank of America","MASTER",3,2002,11,2018,"2678-3219-4745-9334",467931
1778,1778,"Citibank","VISA",8,2003,8,2018,"4823-8776-1322-2531",577776
1779,1779,"Citibank","AMEX",6,2000,6,2018,"4329-2150-6424-9798",797670
1780,1780,"Bank of America","VISA",2,2002,5,2018,"4725-6406-5231-4296",780446
1781,1781,"Goldman Sachs","VISA",5,2000,2,2020,"4725-5462-2634-2065",852961
1782,1782,"Citibank","VISA",11,2000,3,2020,"4725-2009-5338-4559",724145
1783,1783,"Citibank","MASTER",1,2003,7,2022,"5214-5533-9535-8771",269123
1784,1784,"Bank of America","MASTER",2,2004,4,2018,"4725-8191-8922-6667",375505
1785,1785,"JPMorgan Chase","VISA",2,2004,9,2019,"5214-7129-2363-1651",691768
1786,1786,"Wells Fargo","VISA",5,2004,6,2018,"4725-3698-2070-2361",185007
1787,1787,"Bank of America","VISA",7,2001,4,2021,"4823-1096-2419-9771",276942
1788,1788,"Citibank","VISA",6,2004,3,2019,"2678-2177-7320-1991",196423
1789,1789,"Citibank","VISA",8,2004,5,2019,"2678-5447-5221-7395",526268
1790,1790,"JPMorgan Chase","VISA",9,2002,11,2018,"4725-3469-3461-9818",477878
1791,1791,"Bank of America","MASTER",1,2004,9,2020,"4725-9823-9724-6860",154229
1792,1792,"Citibank","MASTER",3,2001,2,2021,"4725-9033-4686-4931",16065
1793,1793,"Bank of America","VISA",7,2000,9,2020,"2678-2416-4165-7166",794541
1794,1794,"Citibank","MASTER",10,2000,9,2020,"5119-1068-6342-1796",459533
1795,1795,"Bank of America","VISA",4,2003,1,2019,"5119-9910-2315-8869",604050
1796,1796,"JPMorgan Chase","AMEX",1,2001,3,2019,"5214-5071-3191-1556",329429
1797,1797,"Bank of America","VISA",5,2001,11,2022,"5873-5081-3611-8459",758679
1798,1798,"Morgan Stanley","VISA",4,2002,6,2019,"5214-5087-6395-7071",28724
1799,1799,"Citibank","VISA",2,2004,1,2019,"5214-5370-8098-3470",545541
1800,1800,"Bank of America","VISA",3,2003,1,2022,"2678-3366-4574-5047",135426
1801,1801,"Bank of America","MASTER",11,2003,2,2019,"5873-8446-6831-6036",172939
1802,1802,"Citibank","AMEX",7,2004,11,2018,"2678-9156-2343-4027",811454
1803,1803,"Goldman Sachs","VISA",4,2000,3,2022,"4725-8916-7054-5812",235216
1804,1804,"US Bancorp","AMEX",4,2001,7,2021,"4725-4347-4697-4533",473127
1805,1805,"Goldman Sachs","MASTER",9,2001,4,2022,"4725-8179-8173-9079",48273
1806,1806,"Bank of America","MASTER",7,2003,5,2018,"2678-4581-6488-3100",542671
1807,1807,"Morgan Stanley","VISA",7,2003,8,2019,"2678-6092-7001-8123",736902
1808,1808,"JPMorgan Chase","VISA",1,2004,7,2018,"5214-2002-1658-6806",343354
1809,1809,"Wells Fargo","VISA",11,2004,11,2022,"2678-9708-7369-3807",143922
1810,1810,"Bank of America","VISA",3,2000,10,2021,"4725-5708-7400-3295",367872
1811,1811,"Bank of America","VISA",7,2001,6,2020,"4823-3537-9094-6018",84885
1812,1812,"Bank of America","VISA",10,2003,5,2021,"4725-2245-8760-3859",823608
1813,1813,"Bank of America","VISA",2,2000,10,2022,"5214-6837-7489-7875",840198
1814,1814,"JPMorgan Chase","VISA",8,2004,8,2019,"3768-4400-3934-1174",727268
1815,1815,"JPMorgan Chase","MASTER",3,2001,3,2021,"4725-4522-4096-9632",128829
1816,1816,"Citibank","VISA",8,2003,7,2018,"5214-5407-4653-6535",701019
1817,1817,"Bank of America","AMEX",10,2004,10,2020,"4329-8931-4195-8737",324566
1818,1818,"Citibank","MASTER",3,2002,1,2020,"4725-2660-6903-6423",118916
1819,1819,"Morgan Stanley","MASTER",7,2000,5,2022,"4725-8628-9159-1526",536436
1820,1820,"Wells Fargo","VISA",2,2004,3,2019,"4725-3346-4814-3783",444185
1821,1821,"Wells Fargo","VISA",7,2003,3,2019,"4725-5168-8039-7963",790578
1822,1822,"Goldman Sachs","VISA",7,2001,10,2020,"4823-4991-2611-6987",311229
1823,1823,"JPMorgan Chase","VISA",7,2004,1,2021,"4725-1137-8989-5182",188231
1824,1824,"Citibank","VISA",1,2000,10,2022,"4725-8042-9295-7035",543704
1825,1825,"Goldman Sachs","MASTER",3,2002,1,2022,"5119-3672-4883-6614",129616
1826,1826,"Bank of America","AMEX",6,2003,10,2019,"5214-7984-1420-1029",957804
1827,1827,"Wells Fargo","VISA",3,2001,5,2018,"5873-2831-4513-8290",622621
1828,1828,"Bank of America","VISA",5,2004,4,2018,"5214-9296-1005-2878",38408
1829,1829,"Citibank","MASTER",3,2003,2,2022,"4823-9713-2039-6287",792840
1830,1830,"Bank of America","VISA",4,2003,5,2020,"5214-1751-7324-7993",455188
1831,1831,"Wells Fargo","VISA",3,2002,2,2020,"5214-4449-6121-7441",992677
1832,1832,"Goldman Sachs","VISA",5,2000,10,2018,"5214-3610-7543-2603",605991
1833,1833,"Citibank","VISA",8,2003,2,2021,"2678-3739-7704-6578",458404
1834,1834,"Citibank","VISA",10,2000,1,2021,"4823-8987-1572-1451",512263
1835,1835,"Goldman Sachs","VISA",5,2000,1,2022,"5214-3870-3972-4172",327055
1836,1836,"PNC Financial Services","VISA",11,2002,10,2019,"5214-8473-1667-7571",12580
1837,1837,"Citibank","VISA",1,2004,5,2020,"4725-5392-4346-2973",866828
1838,1838,"Citibank","VISA",8,2000,9,2021,"5214-9293-8623-9156",583855
1839,1839,"Citibank","VISA",8,2000,4,2020,"2678-4332-1343-5112",73599
1840,1840,"JPMorgan Chase","VISA",8,2004,2,2022,"5214-3219-2251-4204",251313
1841,1841,"JPMorgan Chase","VISA",7,2000,4,2020,"5214-1644-1450-7629",75809
1842,1842,"JPMorgan Chase","AMEX",9,2004,4,2018,"5214-7589-5348-8496",423103
1843,1843,"Citibank","VISA",6,2002,1,2018,"2678-9578-5015-3132",182540
1844,1844,"Bank of America","VISA",6,2001,2,2020,"4823-2994-6630-5634",57208
1845,1845,"JPMorgan Chase","AMEX",9,2000,7,2020,"4725-9656-2366-8589",814770
1846,1846,"Bank of America","VISA",6,2002,11,2022,"3768-2498-8018-8407",144100
1847,1847,"US Bancorp","VISA",4,2004,10,2022,"4725-2726-7705-2262",173544
1848,1848,"Wells Fargo","VISA",10,2003,9,2018,"5119-7947-4220-3925",587570
1849,1849,"Citibank","VISA",5,2000,2,2019,"2678-6372-4859-2306",172502
1850,1850,"Bank of America","MASTER",6,2004,6,2018,"4823-5402-9371-9956",947237
1851,1851,"Bank of America","VISA",5,2003,1,2019,"4725-2167-7200-6057",989762
1852,1852,"Bank of America","VISA",2,2001,2,2022,"2678-2700-3754-7049",865562
1853,1853,"PNC Financial Services","VISA",10,2001,11,2021,"4725-4344-6045-1420",727062
1854,1854,"Goldman Sachs","MASTER",11,2004,6,2022,"4725-1463-7511-4602",434781
1855,1855,"Morgan Stanley","VISA",4,2001,7,2019,"5214-1188-8874-4375",103261
1856,1856,"Citibank","MASTER",2,2002,1,2020,"5214-6942-9435-4100",904126
1857,1857,"Citibank","VISA",5,2004,3,2020,"4823-3735-4545-1941",957485
1858,1858,"Citibank","VISA",6,2000,4,2020,"4725-3047-4972-5061",207689
1859,1859,"Goldman Sachs","VISA",6,2003,2,2022,"4725-9770-3847-9585",31512
1860,1860,"US Bancorp","VISA",7,2002,9,2019,"4823-7867-6205-3879",488023
1861,1861,"Morgan Stanley","VISA",3,2000,9,2019,"4725-8661-7600-1305",609708
1862,1862,"Bank of America","VISA",2,2001,5,2018,"3768-7531-7930-8731",598926
1863,1863,"Citibank","VISA",7,2002,8,2021,"5873-3386-9546-4146",360463
1864,1864,"Morgan Stanley","VISA",6,2004,2,2022,"5873-4921-5301-2698",389802
1865,1865,"Bank of America","MASTER",9,2001,6,2021,"4823-2450-1962-3893",191693
1866,1866,"Citibank","VISA",9,2000,5,2022,"5119-2678-7878-9543",184801
1867,1867,"Citibank","MASTER",11,2001,6,2019,"5873-3467-3403-1477",312972
1868,1868,"Citibank","VISA",3,2000,6,2021,"4725-9200-4926-2928",612610
1869,1869,"JPMorgan Chase","VISA",2,2000,10,2021,"2678-6142-9926-2791",716783
1870,1870,"US Bancorp","VISA",8,2001,3,2018,"4823-2107-9772-7945",838321
1871,1871,"Citibank","VISA",4,2003,7,2021,"2678-8747-3435-9704",997909
1872,1872,"Citibank","MASTER",4,2002,8,2020,"4329-3037-5717-8664",717676
1873,1873,"Bank of America","MASTER",8,2000,8,2019,"4329-9316-2521-2518",430505
1874,1874,"Goldman Sachs","VISA",3,2004,2,2022,"4823-6969-5215-8662",738855
1875,1875,"JPMorgan Chase","VISA",1,2002,5,2018,"4725-9675-5748-4926",124543
1876,1876,"JPMorgan Chase","VISA",7,2003,6,2021,"5119-8917-7861-6387",563178
1877,1877,"JPMorgan Chase","MASTER",7,2004,2,2018,"5119-3470-3863-6585",844782
1878,1878,"Bank of America","VISA",5,2003,4,2019,"2678-8239-2642-2124",579192
1879,1879,"JPMorgan Chase","AMEX",5,2002,3,2020,"2678-3940-2369-6901",335037
1880,1880,"Bank of America","VISA",9,2002,4,2021,"4329-5681-4031-3331",208583
1881,1881,"Citibank","VISA",4,2002,10,2022,"4725-6439-2424-5852",617633
1882,1882,"PNC Financial Services","MASTER",10,2004,9,2022,"4823-7707-2563-5441",264014
1883,1883,"Goldman Sachs","MASTER",11,2003,5,2018,"4725-9963-6441-7444",66042
1884,1884,"Bank of America","VISA",3,2004,5,2022,"5119-2047-8901-5563",639349
1885,1885,"Bank of America","MASTER",7,2001,1,2019,"2678-3091-9758-7761",368959
1886,1886,"Citibank","AMEX",11,2003,6,2020,"5119-6456-2116-4295",664929
1887,1887,"Citibank","VISA",8,2004,5,2020,"5873-2816-8867-1501",690813
1888,1888,"Bank of America","VISA",3,2000,3,2018,"4823-3063-9059-5835",563460
1889,1889,"Morgan Stanley","VISA",11,2002,3,2022,"3768-2334-3156-3699",772658
1890,1890,"Bank of America","VISA",8,2001,8,2021,"5873-2504-2260-2859",710194
1891,1891,"Citibank","AMEX",7,2002,6,2018,"2678-8721-9158-3836",40389
1892,1892,"Citibank","VISA",5,2004,3,2021,"2678-1175-8726-9218",211943
1893,1893,"Citibank","VISA",9,2003,11,2019,"5214-6298-2376-5575",530851
1894,1894,"JPMorgan Chase","VISA",4,2004,4,2019,"4823-1507-1390-3744",392037
1895,1895,"Bank of America","VISA",2,2000,10,2022,"5873-2409-8462-8878",942852
1896,1896,"Bank of America","VISA",6,2001,5,2021,"5119-9122-1896-1014",702520
1897,1897,"Wells Fargo","VISA",5,2003,2,2020,"5119-6673-2135-7236",873724
1898,1898,"Bank of America","VISA",3,2000,2,2018,"5873-9053-5155-4215",233943
1899,1899,"Bank of America","VISA",11,2000,11,2022,"5873-7049-3270-2800",694775
1900,1900,"Citibank","VISA",11,2001,5,2022,"3768-4791-4648-7173",485790
1901,1901,"Citibank","AMEX",1,2002,6,2022,"4329-2019-3822-1271",975440
1902,1902,"JPMorgan Chase","VISA",6,2000,10,2018,"5214-7290-8564-3999",226867
1903,1903,"Wells Fargo","VISA",1,2003,5,2022,"5873-2143-9178-5717",405320
1904,1904,"Wells Fargo","VISA",2,2004,10,2018,"5873-2885-1261-8768",614965
1905,1905,"JPMorgan Chase","VISA",4,2002,2,2021,"4725-7959-6829-7551",591989
1906,1906,"Citibank","VISA",11,2000,4,2018,"4725-2865-3504-6559",854316
1907,1907,"Citibank","VISA",8,2000,9,2019,"4725-6379-2394-9658",207654
1908,1908,"Bank of America","AMEX",7,2000,2,2021,"4725-8065-4001-8559",742772
1909,1909,"JPMorgan Chase","VISA",10,2003,1,2020,"5873-4181-5863-1253",598335
1910,1910,"Bank of America","VISA",2,2004,11,2020,"5214-8477-8719-4999",554766
1911,1911,"Bank of America","VISA",3,2000,10,2019,"5119-7250-3289-4842",336401
1912,1912,"Bank of America","VISA",4,2004,4,2019,"5214-1557-9148-4698",633949
1913,1913,"Wells Fargo","VISA",11,2001,9,2018,"5214-4388-4011-3463",174657
1914,1914,"JPMorgan Chase","AMEX",8,2001,6,2019,"5214-7492-7333-5709",15757
1915,1915,"Citibank","VISA",2,2001,9,2022,"5873-9187-8389-6259",71800
1916,1916,"Citibank","VISA",3,2000,2,2020,"5214-4504-9458-9661",977426
1917,1917,"JPMorgan Chase","VISA",8,2000,7,2018,"4823-6134-1264-6425",848448
1918,1918,"Citibank","MASTER",11,2002,5,2020,"5119-7978-7222-4918",904018
1919,1919,"Bank of America","VISA",10,2004,8,2020,"4725-7425-1807-6970",678112
1920,1920,"US Bancorp","VISA",4,2002,10,2019,"4823-8067-9440-6436",895482
1921,1921,"Bank of America","MASTER",9,2002,11,2021,"5214-4204-6602-7437",660658
1922,1922,"Citibank","VISA",4,2002,4,2022,"2678-5378-1079-4458",861745
1923,1923,"Citibank","VISA",6,2000,8,2022,"4329-8012-8251-4172",90417
1924,1924,"Citibank","VISA",1,2004,5,2022,"4329-5663-6857-2903",986670
1925,1925,"Goldman Sachs","AMEX",5,2003,3,2022,"5873-8199-7694-4104",414557
1926,1926,"Bank of America","VISA",4,2001,9,2021,"4725-3262-3407-1074",457591
1927,1927,"JPMorgan Chase","VISA",8,2000,6,2020,"4725-7889-6145-9929",611434
1928,1928,"Citibank","VISA",10,2000,10,2018,"5214-4947-7182-5957",786353
1929,1929,"Citibank","MASTER",7,2003,10,2022,"4823-3061-4820-8274",580881
1930,1930,"Citibank","VISA",5,2004,3,2019,"4725-9228-4604-7867",27955
1931,1931,"Wells Fargo","VISA",2,2002,7,2020,"4329-9256-2796-2495",122465
1932,1932,"Bank of America","VISA",5,2001,11,2021,"4823-9719-2251-8582",399803
1933,1933,"Bank of America","MASTER",9,2004,8,2021,"2678-2673-1713-7642",489927
1934,1934,"Wells Fargo","VISA",4,2002,3,2021,"2678-9245-9725-3658",598419
1935,1935,"PNC Financial Services","MASTER",8,2004,4,2022,"5214-3534-1284-3021",274646
1936,1936,"Morgan Stanley","MASTER",5,2003,1,2019,"5214-4937-7934-3599",344538
1937,1937,"Citibank","VISA",10,2004,8,2020,"2678-7086-2341-3527",517519
1938,1938,"US Bancorp","AMEX",7,2004,6,2021,"3768-5063-1723-2250",536274
1939,1939,"Citibank","AMEX",1,2002,3,2019,"4823-9837-8037-6958",805852
1940,1940,"Citibank","VISA",1,2001,4,2021,"4823-3516-9458-5405",701903
1941,1941,"US Bancorp","VISA",11,2003,10,2021,"4725-5741-9567-8152",898259
1942,1942,"Morgan Stanley","VISA",4,2001,6,2019,"5873-4034-6020-1523",749512
1943,1943,"Citibank","MASTER",3,2002,10,2021,"5214-9391-2025-4412",210627
1944,1944,"JPMorgan Chase","VISA",1,2004,8,2021,"5214-2558-6283-2988",659447
1945,1945,"Morgan Stanley","VISA",5,2001,10,2022,"5873-1810-2785-2540",930075
1946,1946,"Bank of America","VISA",1,2000,2,2021,"4725-5308-1639-1785",253982
1947,1947,"Citibank","VISA",10,2004,1,2019,"4725-5258-6479-4418",697428
1948,1948,"Morgan Stanley","VISA",7,2001,8,2022,"5119-2553-5943-9563",874719
1949,1949,"US Bancorp","MASTER",4,2003,8,2019,"5214-2558-3605-5760",172893
1950,1950,"Bank of America","VISA",4,2001,8,2022,"5873-1681-7497-4970",339751
1951,1951,"Bank of America","VISA",6,2000,3,2019,"5873-2467-6441-1991",41086
1952,1952,"Citibank","VISA",2,2003,8,2022,"4329-9672-9032-8589",914192
1953,1953,"US Bancorp","VISA",5,2003,11,2019,"4725-1395-2115-2492",105567
1954,1954,"Wells Fargo","VISA",5,2002,11,2021,"5119-5217-8517-5777",432352
1955,1955,"Citibank","VISA",1,2000,5,2022,"5873-6103-5888-1030",967894
1956,1956,"Citibank","VISA",10,2001,2,2018,"4823-6017-4721-2632",192576
1957,1957,"Morgan Stanley","AMEX",2,2000,6,2020,"4823-2444-8463-6650",391456
1958,1958,"Bank of America","MASTER",6,2001,9,2019,"4823-1147-5215-5187",256065
1959,1959,"Citibank","MASTER",7,2001,8,2022,"4725-6975-3184-9997",190434
1960,1960,"Bank of America","VISA",7,2000,6,2021,"4725-1065-6759-6773",162890
1961,1961,"Bank of America","VISA",7,2000,4,2021,"4725-6666-2049-3996",655767
1962,1962,"Wells Fargo","VISA",6,2002,8,2021,"4725-3908-6732-6216",975086
1963,1963,"Bank of America","VISA",5,2000,9,2020,"4725-7329-5267-3194",782596
1964,1964,"Wells Fargo","VISA",7,2003,11,2018,"5214-3458-2165-7517",226891
1965,1965,"Citibank","VISA",7,2003,2,2022,"4725-8851-5314-3438",503071
1966,1966,"JPMorgan Chase","VISA",1,2003,2,2018,"5119-3083-7603-9558",725106
1967,1967,"JPMorgan Chase","MASTER",7,2003,5,2020,"4725-2318-2341-5767",638351
1968,1968,"US Bancorp","VISA",11,2002,7,2020,"5873-2639-7976-4190",996282
1969,1969,"Wells Fargo","AMEX",4,2001,10,2022,"5873-1164-9859-3976",329321
1970,1970,"Citibank","VISA",3,2003,7,2022,"2678-3309-3021-9700",386174
1971,1971,"Bank of America","MASTER",5,2002,7,2021,"2678-8090-2125-6479",648510
1972,1972,"JPMorgan Chase","VISA",8,2004,11,2018,"4329-3242-7330-9703",786501
1973,1973,"Wells Fargo","VISA",3,2001,3,2022,"4823-4658-9100-6716",754068
1974,1974,"Goldman Sachs","VISA",4,2000,6,2020,"4725-2524-4215-3603",729664
1975,1975,"Wells Fargo","MASTER",6,2004,1,2018,"5119-2703-8455-9574",379448
1976,1976,"Bank of America","VISA",5,2001,1,2022,"5119-2116-2802-9806",516379
1977,1977,"US Bancorp","MASTER",7,2003,2,2019,"5873-7442-5785-3897",137057
1978,1978,"Citibank","MASTER",1,2002,3,2019,"2678-8695-1750-3234",910153
1979,1979,"Bank of America","VISA",4,2002,5,2018,"4725-1157-2640-3769",656948
1980,1980,"Citibank","VISA",11,2001,9,2018,"5214-4389-2209-6188",337604
1981,1981,"Wells Fargo","VISA",1,2003,4,2018,"2678-1286-2617-9425",572224
1982,1982,"Citibank","VISA",1,2003,8,2018,"5214-8046-2551-1413",953150
1983,1983,"US Bancorp","VISA",5,2001,9,2021,"4725-8954-9370-4480",966272
1984,1984,"Bank of America","VISA",2,2003,1,2021,"4329-4805-2407-7628",69899
1985,1985,"Bank of America","VISA",9,2003,1,2022,"2678-4609-7135-3635",463510
1986,1986,"Citibank","VISA",6,2001,1,2018,"5873-3345-9046-6175",871257
1987,1987,"JPMorgan Chase","VISA",9,2001,5,2019,"5214-4256-3465-4286",886360
1988,1988,"Citibank","VISA",5,2000,3,2022,"5119-7680-4018-6224",739948
1989,1989,"Goldman Sachs","VISA",11,2003,3,2021,"5873-3623-7872-5864",143538
1990,1990,"Citibank","VISA",6,2003,5,2020,"4725-2881-2581-6016",622565
1991,1991,"Bank of America","VISA",2,2002,9,2020,"5214-7314-5431-1742",97526
1992,1992,"Bank of America","VISA",6,2000,8,2022,"2678-1023-2570-2495",374667
1993,1993,"JPMorgan Chase","MASTER",6,2000,11,2018,"4823-1715-4892-6212",631774
1994,1994,"Bank of America","AMEX",7,2002,5,2022,"5873-4563-5706-9959",681329
1995,1995,"JPMorgan Chase","MASTER",9,2003,11,2022,"3768-7340-3298-2498",654723
1996,1996,"Citibank","VISA",5,2002,7,2018,"4329-3945-1878-8800",783829
1997,1997,"Bank of America","VISA",6,2002,1,2022,"5214-7317-7871-4065",682376
1998,1998,"Citibank","VISA",11,2001,9,2021,"5873-4634-2838-1110",881556
1999,1999,"Citibank","VISA",10,2004,7,2019,"4725-6388-8948-2989",578450
2000,2000,"Wells Fargo","VISA",1,2003,2,2022,"4329-9280-7891-6856",476728
2001,2001,"Bank of America","VISA",9,2000,6,2020,"5119-2740-5952-2207",40371
2002,2002,"JPMorgan Chase","VISA",9,2004,8,2018,"4823-4675-8247-7395",153090
2003,2003,"Morgan Stanley","VISA",6,2000,6,2019,"4725-9510-1212-2123",383480
2004,2004,"Wells Fargo","AMEX",1,2004,10,2019,"2678-8384-3136-1364",363833
2005,2005,"Bank of America","VISA",10,2001,2,2020,"5119-6645-2087-3990",119595
2006,2006,"JPMorgan Chase","VISA",3,2001,1,2021,"4823-4939-2278-3670",428916
2007,2007,"Wells Fargo","VISA",10,2004,5,2021,"4725-2451-7693-3590",943955
2008,2008,"Citibank","VISA",3,2001,9,2022,"5873-2402-6670-8894",373489
2009,2009,"Citibank","VISA",6,2003,4,2021,"5214-3387-4505-3849",920792
2010,2010,"Citibank","VISA",9,2000,6,2018,"3768-7055-7963-5871",780102
2011,2011,"JPMorgan Chase","VISA",5,2002,10,2021,"5214-3548-4328-6010",173634
2012,2012,"Bank of America","VISA",6,2003,5,2018,"4725-8745-5214-7841",945088
2013,2013,"Bank of America","MASTER",1,2001,9,2021,"4823-6874-1546-5812",68346
